val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
promeropidae,0.05292576551437378,0.0675654411315918,0.30069808858322594,11.0
tytonidae,0.05289173126220703,0.08743894100189209,0.6517506201719074,31.0
rhagologidae,0.05277979373931885,0.07122224569320679,0.15497495379175916,3.0
fregatidae,0.05224597454071045,0.11569952964782715,0.1260205210426114,18.0
thinocoridae,0.05224406719207764,0.10680228471755981,0.10658554978929312,20.0
lamproliidae,0.0521053671836853,0.07851618528366089,0.19415444656528194,12.0
notiomystidae,0.05174785852432251,0.060284972190856934,0.0,5.0
chloropseidae,0.051664113998413086,0.16513299942016602,0.24532679453867315,44.0
menuridae,0.05119657516479492,0.11178648471832275,0.07522206552807953,6.0
platylophidae,0.05033230781555176,0.08558404445648193,0.1343812764209776,6.0
alcidae,0.05010652542114258,0.09991943836212158,0.07792624854823596,101.0
acanthisittidae,0.05004608631134033,0.08088237047195435,0.4439775995087545,8.0
neosittidae,0.049752235412597656,0.06059175729751587,0.143149419062765,8.0
bucconidae,0.049439311027526855,0.035488128662109375,0.2905253779544543,124.0
mesitornithidae,0.048411011695861816,0.054511189460754395,0.2981559919663222,9.0
pteroclidae,0.047965288162231445,0.08876270055770874,0.6250297225899466,96.0
musophagidae,0.04721599817276001,0.09012556076049805,0.48996639619475224,128.0
megapodiidae,0.04681098461151123,0.06197482347488403,0.2627420363055341,34.0
sulidae,0.04648888111114502,0.0952765941619873,0.12570061297635288,41.0
elanidae,0.046224355697631836,0.06070268154144287,0.7112230277798004,30.0
turnicidae,0.046216487884521484,0.10610997676849365,0.6521489734988906,74.0
cinclidae,0.04582846164703369,0.05012822151184082,0.1667452346296823,26.0
scolopacidae,0.04570639133453369,0.07454872131347656,0.656510004546493,461.0
pardalotidae,0.045395851135253906,0.07013726234436035,0.5638953871619563,19.0
orthonychidae,0.045181989669799805,0.05036723613739014,0.021922736897440353,9.0
burhinidae,0.04481595754623413,0.09537941217422485,0.6968464666206929,40.0
otididae,0.04481595754623413,0.07482433319091797,0.6556156905280965,98.0
laniidae,0.04427379369735718,0.05061805248260498,0.6822868392861008,175.0
