val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
mimidae,0.023656368255615234,0.031893134117126465,0.5324480938787894,170.0
estrildidae,0.023619353771209717,0.025366783142089844,0.6756256897016527,639.0
cinclosomatidae,0.023491859436035156,0.027951836585998535,0.4432764557024715,40.0
aegithalidae,0.023320794105529785,0.028515219688415527,0.445019469166772,57.0
melanocharitidae,0.023258328437805176,0.04232591390609741,0.1769732063147119,38.0
remizidae,0.022795259952545166,0.03700411319732666,0.7332119894619928,58.0
grallariidae,0.02257901430130005,0.06556230783462524,0.3076011696001633,87.0
conopophagidae,0.02257901430130005,0.06886827945709229,0.06754420989233573,33.0
stenostiridae,0.02165067195892334,0.03451859951019287,0.4256080881029663,51.0
indicatoridae,0.020897865295410156,0.029194951057434082,0.45032587521194206,90.0
paridae,0.020577311515808105,0.025690793991088867,0.590004101676335,293.0
rhinocryptidae,0.020340263843536377,0.026000261306762695,0.43744311418285775,100.0
artamidae,0.01940023899078369,0.038872480392456055,0.578379014202592,104.0
malaconotidae,0.018976211547851562,0.01894533634185791,0.5830389390812823,186.0
corvidae,0.018965303897857666,0.043283700942993164,0.6312956254918843,566.0
sturnidae,0.018965303897857666,0.027627885341644287,0.6163607206167143,550.0
rhipiduridae,0.017009615898132324,0.032875657081604004,0.2653278931107839,157.0
bernieridae,0.016995131969451904,0.036561667919158936,0.02590398411452528,40.0
pycnonotidae,0.016280949115753174,0.033401429653167725,0.39252177000688965,640.0
turdidae,0.015808522701263428,0.015446662902832031,0.44281463769259105,684.0
nectariniidae,0.015047788619995117,0.02192676067352295,0.5435972346051038,680.0
locustellidae,0.014756202697753906,0.02897012233734131,0.6892113746773313,197.0
climacteridae,0.014571130275726318,0.022346973419189453,0.42547665259240836,34.0
macrosphenidae,0.014301061630249023,0.022001564502716064,0.6025632555729451,91.0
monarchidae,0.014247655868530273,0.025899052619934082,0.26485070978559533,295.0
vangidae,0.014247655868530273,0.017651140689849854,0.2837961735099846,183.0
cotingidae,0.014183759689331055,0.008912265300750732,0.16542006592507064,251.0
sylviidae,0.013545751571655273,0.021160602569580078,0.6186354806082698,161.0
thamnophilidae,0.013210296630859375,0.02179431915283203,0.21593827594854823,664.0
acrocephalidae,0.013183355331420898,0.027497053146362305,0.6728890452262976,207.0
cardinalidae,0.01293802261352539,0.017394185066223145,0.4107412346091128,238.0
thraupidae,0.012459397315979004,0.009783327579498291,0.5573484599976786,1440.0
