family,n_images,intra_dist,intra_std,inter_dist,n_species,n_genre,prop_male,view
opisthocomidae,5,0.06948024034500122,0.007664267905056477,0.11811649799346924,1,1,0.4,Side
oreoicidae,11,0.09681385010480881,0.0240964163094759,0.029529809951782227,2,2,0.45454545454545453,Side
oriolidae,163,0.14536334574222565,0.034597691148519516,0.041784703731536865,33,3,0.49079754601226994,Side
orthonychidae,9,0.07508368045091629,0.013521420769393444,0.05269676446914673,3,1,0.4444444444444444,Side
otididae,98,0.11288270354270935,0.03185740113258362,0.08335953950881958,23,7,0.5102040816326531,Side
pachycephalidae,143,0.11123736947774887,0.03410990908741951,0.01686406135559082,33,3,0.48951048951048953,Side
pandionidae,6,0.0602789930999279,0.013689923100173473,0.08863240480422974,1,1,0.5,Side
panuridae,6,0.08781582117080688,0.03248614817857742,0.09775400161743164,1,1,0.5,Side
paradisaeidae,194,0.16831262409687042,0.047682370990514755,0.03323841094970703,40,13,0.5618556701030928,Side
paradoxornithidae,120,0.1062522754073143,0.0408257320523262,0.030368804931640625,24,6,0.49166666666666664,Side
paramythiidae,11,0.09357499331235886,0.022429104894399643,0.1067056655883789,2,2,0.5454545454545454,Side
pardalotidae,19,0.10076854377985,0.01673935353755951,0.0680685043334961,4,1,0.5263157894736842,Side
paridae,293,0.1349114179611206,0.03998725116252899,0.03439277410507202,53,6,0.5119453924914675,Side
parulidae,507,0.12444562464952469,0.0359126515686512,0.033319830894470215,102,19,0.504930966469428,Side
passerellidae,533,0.11434751003980637,0.031931884586811066,0.013544797897338867,109,24,0.525328330206379,Side
passeridae,226,0.09511120617389679,0.03276556730270386,0.03733706474304199,38,4,0.504424778761062,Side
pelecanidae,41,0.12514905631542206,0.0380672924220562,0.14694112539291382,8,1,0.36585365853658536,Side
pellorneidae,235,0.09491349756717682,0.026443658396601677,0.025399744510650635,47,15,0.5191489361702127,Side
petroicidae,170,0.13239286839962006,0.03535056859254837,0.0268632173538208,42,13,0.4823529411764706,Side
peucedramidae,6,0.06004790589213371,0.00629711989313364,0.13123595714569092,1,1,0.5,Side
phaenicophilidae,13,0.0761377364397049,0.02367171086370945,0.10877847671508789,4,3,0.5384615384615384,Side
phaethontidae,16,0.08357793837785721,0.01528847310692072,0.19785767793655396,3,1,0.5625,Side
phalacrocoracidae,123,0.13130627572536469,0.038501810282468796,0.07540678977966309,32,1,0.5365853658536586,Side
phasianidae,337,0.15565916895866394,0.057796284556388855,0.0437774658203125,163,42,0.5044510385756676,Side
philepittidae,20,0.10506907850503922,0.033634576946496964,0.07695275545120239,4,2,0.5,Side
phoenicopteridae,24,0.1433873176574707,0.02554846554994583,0.2466343641281128,6,3,0.5416666666666666,Side
phoeniculidae,45,0.1077236458659172,0.030812840908765793,0.1225510835647583,8,2,0.5111111111111111,Side
phylloscopidae,336,0.08710215240716934,0.02517874911427498,0.03188729286193848,65,2,0.5178571428571429,Side
picathartidae,9,0.06987670063972473,0.009902737103402615,0.14178431034088135,2,1,0.3333333333333333,Side
picidae,1176,0.16880632936954498,0.03406587615609169,0.037618160247802734,212,29,0.5093537414965986,Side
pipridae,215,0.15167149901390076,0.064092256128788,0.04159575700759888,49,13,0.5348837209302325,Side
pittidae,154,0.15347260236740112,0.033284835517406464,0.09120738506317139,30,1,0.4935064935064935,Side
pityriasidae,6,0.055474359542131424,0.009147529490292072,0.1885288953781128,1,1,0.5,Side
platylophidae,6,0.05324271321296692,0.011361584067344666,0.0885014533996582,1,1,0.5,Side
platysteiridae,151,0.12508799135684967,0.03207764774560928,0.11407268047332764,28,3,0.5033112582781457,Side
ploceidae,575,0.15630808472633362,0.05019334331154823,0.03374171257019043,106,15,0.5113043478260869,Side
pluvianellidae,2,0.024183541536331177,8.940696716308594e-08,0.11895763874053955,1,1,0.0,Side
pluvianidae,6,0.061750371009111404,0.013182300142943859,0.17314809560775757,1,1,0.5,Side
pnoepygidae,14,0.05997546389698982,0.017264006659388542,0.1329593062400818,3,1,0.5,Side
podargidae,54,0.09170926362276077,0.025227507576346397,0.07746267318725586,13,3,0.5370370370370371,Side
