"Species_Name";"Seasonal";"N_obs_ebird";"Mean_prob_ebird";"Sd_prob_ebird";"Mean_lat_ebird";"1";"2";"3";"4";"8";"12";"14";"9_11";"5_13_15";"6_7"
"Aerodramus salangana";"BREEDING-RESIDENT";"660";"0.1751";"0.1203";"5.2424";100;0;0;0;0;0;0;0;0;0
"Aerodramus spodiopygius";"BREEDING-RESIDENT";"6764";"0.4232";"0.232";"-16.3799";100;0;0;0;0;0;0;0;0;0
"Aerodramus terraereginae";"BREEDING-RESIDENT";"24613";"0.8344";"0.166";"-16.7179";94,1;5,9;0;0;0;0;0;0;0;0
"Aerodramus unicolor";"BREEDING-RESIDENT";"45390";"0.4071";"0.2539";"9.7715";89,8;0;10,2;0;0;0;0;0;0;0
"Aerodramus vanikorensis";"BREEDING-RESIDENT";"10136";"0.5023";"0.2643";"-5.3396";100;0;0;0;0;0;0;0;0;0
"Aerodramus vulcanorum";"BREEDING-RESIDENT";"113";"0.6391";"0.1068";"-6.7704";99,2;0;0;0;0;0;0;0;0;0,8
"Aerodramus whiteheadi";"BREEDING-RESIDENT";"2";"0.358";"0.08";"12.5656";100;0;0;0;0;0;0;0;0;0
"Aeronautes andecolus";"BREEDING-RESIDENT";"13924";"0.5701";"0.2374";"-20.4254";0;0;100;0;0;0;0;0;0;0
"Aeronautes montivagus";"BREEDING-RESIDENT";"10772";"0.6586";"0.2542";"3.1729";67,8;0;0;0;0;0;32,2;0;0;0
"Aeronautes saxatalis";"BREEDING-RESIDENT";"100000";"0.5794";"0.2708";"35.4356";14,1;0;43,6;15,5;0;0;25,8;0;0;1
"Aethia cristatella";"BREEDING-RESIDENT";"2650";"0.2969";"0.3108";"60.0472";0;0;0;0;0;0;0;100;0;0
"Aethia cristatella";"NONBREEDING";"977";"0.5096";"0.3295";"51.9187";0;0;0;0;0;0,1;0;99,9;0;0
"Aethia psittacula";"BREEDING-RESIDENT";"13472";"0.5178";"0.3473";"59.5569";0;0;0;0;0;0;0;100;0;0
"Aethia psittacula";"NONBREEDING";"742";"0.3475";"0.2328";"54.1898";0;0;0;0;0;0;0;100;0;0
"Aethia pusilla";"BREEDING-RESIDENT";"2115";"0.3182";"0.3459";"60.46";0;0;0;0;0;0;0;100;0;0
"Aethia pusilla";"NONBREEDING";"1067";"0.5734";"0.3283";"50.0753";0;0;0;0;0;0;0;100;0;0
"Aethia pygmaea";"BREEDING-RESIDENT";"317";"0.272";"0.2945";"53.4588";0;0;0;0;0;0;0;100;0;0
"Aethia pygmaea";"NONBREEDING";"460";"0.414";"0.2606";"52.4367";0;0;0;0;0;0;0;100;0;0
"Aethomyias arfakianus";"BREEDING-RESIDENT";"459";"0.4735";"0.2962";"-2.8247";92,8;0;0;0;0;0;7,2;0;0;0
"Aethomyias nigrorufus";"BREEDING-RESIDENT";"64";"0.1274";"0.1169";"-7.008";100;0;0;0;0;0;0;0;0;0
"Aethomyias papuensis";"BREEDING-RESIDENT";"1541";"0.4904";"0.2802";"-5.7762";95,6;0;0;0;0;0;4,4;0;0;0
"Aethomyias perspicillatus";"BREEDING-RESIDENT";"2291";"0.3947";"0.2337";"-5.8995";83,6;0;0;0;0;0;16,4;0;0;0
"Aethomyias rufescens";"BREEDING-RESIDENT";"968";"0.5988";"0.2017";"-1.1021";95,5;0;0;0;0;0;4,5;0;0;0
"Aethomyias spilodera";"BREEDING-RESIDENT";"829";"0.2731";"0.32";"-6.1146";100;0;0;0;0;0;0;0;0;0
"Aethopyga bella";"BREEDING-RESIDENT";"1337";"0.3262";"0.2164";"10.7721";94,4;0;5,6;0;0;0;0;0;0;0
"Aethopyga boltoni";"BREEDING-RESIDENT";"824";"0.520887378640777";"0.164067961165049";"6.96906699029126";92,3;0;7,7;0;0;0;0;0;0;0
"Aethopyga christinae";"BREEDING-RESIDENT";"1052";"0.439";"0.199";"18.8195";100;0;0;0;0;0;0;0;0;0
"Aethopyga duyvenbodei";"BREEDING-RESIDENT";"276";"0.2261";"0.2035";"3.5218";93,2;0;0,1;0;0;0;6,7;0;0;0
"Aethopyga flagrans";"BREEDING-RESIDENT";"1858";"0.4657";"0.2543";"14.7052";100;0;0;0;0;0;0;0;0;0
"Aethopyga gouldiae";"BREEDING-RESIDENT";"22906";"0.547";"0.2308";"24.2846";91,6;0;8,4;0;0;0;0;0;0;0
"Aethopyga guimarasensis";"BREEDING-RESIDENT";"607";"0.5382";"0.1837";"9.851";100;0;0;0;0;0;0;0;0;0
"Aethopyga ignicauda";"BREEDING-RESIDENT";"7597";"0.5614";"0.2352";"26.7055";81,5;0;18,5;0;0;0;0;0;0;0
"Aethopyga ignicauda";"NONBREEDING";"143";"0.425";"0.1339";"20.5636";99,4;0;0,6;0;0;0;0;0;0;0
"Aethopyga linaraborae";"BREEDING-RESIDENT";"25";"0.2355";"0.0668";"7.4283";100;0;0;0;0;0;0;0;0;0
"Aethopyga magnifica";"BREEDING-RESIDENT";"1920";"0.4387";"0.1959";"10.1714";52,4;0;12,5;0;0;0;35,1;0;0;0
"Aethopyga mystacalis";"BREEDING-RESIDENT";"628";"0.5049";"0.182";"-7.1297";100;0;0;0;0;0;0;0;0;0
"Aethopyga nipalensis";"BREEDING-RESIDENT";"40420";"0.5952";"0.1952";"27.3649";82,1;0;7;0;0;0;11;0;0;0
"Aethopyga primigenia";"BREEDING-RESIDENT";"874";"0.458";"0.1778";"7.9079";100;0;0;0;0;0;0;0;0;0
"Aethopyga pulcherrima";"BREEDING-RESIDENT";"2945";"0.3876";"0.2201";"11.5779";80,4;0;0;0;0;0;19,6;0;0;0
"Aethopyga saturata";"BREEDING-RESIDENT";"37530";"0.6102";"0.235";"18.8144";98;0;2;0;0;0;0;0;0;0
"Aethopyga shelleyi";"BREEDING-RESIDENT";"2367";"0.5733";"0.1936";"10.036";97,8;0;2,2;0;0;0;0;0;0;0
"Aethopyga siparaja";"BREEDING-RESIDENT";"74886";"0.6576";"0.2706";"17.9183";69,1;0;3,8;0,2;0;0;27;0;0;0
"Aethopyga temminckii";"BREEDING-RESIDENT";"3478";"0.4067";"0.1995";"4.6372";100;0;0;0;0;0;0;0;0;0
"Aethopyga vigorsii";"BREEDING-RESIDENT";"16168";"0.5963";"0.25";"18.0221";47,7;0;18,2;0;0;0;34;0;0;0
"Afropavo congensis";"BREEDING-RESIDENT";"75";"0.0424";"0.0317";"-2.5991";100;0;0;0;0;0;0;0;0;0
"Afrotis afra";"BREEDING-RESIDENT";"3228";"0.605";"0.2502";"-33.1261";0;8,8;32,1;59,1;0;0;0;0;0;0
"Afrotis afraoides";"BREEDING-RESIDENT";"11247";"0.3951";"0.2473";"-23.932";0;28,7;20,5;41;9,9;0;0;0;0;0
"Agamia agami";"BREEDING-RESIDENT";"14289";"0.5161";"0.2563";"5.1576";85,7;0;0;0;0;0;0;0;14,3;0
"Agapornis canus";"BREEDING-RESIDENT";"3746";"0.6309";"0.2961";"-21.1122";0;77,1;3,3;0;0;0;15;0;4,6;0
"Agapornis fischeri";"BREEDING-RESIDENT";"6767";"0.5307";"0.231";"-2.8654";0,6;70,1;0;0;0;0;29,4;0;0;0
"Agapornis lilianae";"BREEDING-RESIDENT";"2217";"0.4389";"0.2844";"-14.189";0,7;91,1;0;0;0;0;8,3;0;0;0
"Agapornis nigrigenis";"BREEDING-RESIDENT";"140";"0.2625";"0.1797";"-16.6634";100;0;0;0;0;0;0;0;0;0
"Agapornis personatus";"BREEDING-RESIDENT";"5585";"0.2995";"0.2127";"-4.3268";0;100;0;0;0;0;0;0;0;0
"Agapornis pullarius";"BREEDING-RESIDENT";"3909";"0.5581";"0.2291";"0.9041";23,8;67,3;8,8;0;0;0;0;0;0;0
"Agapornis roseicollis";"BREEDING-RESIDENT";"3086";"0.5532";"0.2318";"-21.0626";0;27,6;71,8;0;0;0;0;0;0;0,5
"Agapornis swindernianus";"BREEDING-RESIDENT";"136";"0.2631";"0.2052";"3.0769";100;0;0;0;0;0;0;0;0;0
"Agapornis taranta";"BREEDING-RESIDENT";"3282";"0.711";"0.2057";"8.5739";26,5;73,5;0;0;0;0;0;0;0;0
"Agelaioides badius";"BREEDING-RESIDENT";"100000";"0.5913";"0.2831";"-30.3018";14,1;43,3;11;0;0;0;31,5;0;0;0
"Agelaioides fringillarius";"BREEDING-RESIDENT";"4443";"0.473";"0.2914";"-7.6354";20;0;0,6;0;0;0;79,5;0;0;0
"Agelaius assimilis";"BREEDING-RESIDENT";"852";"0.3412";"0.1546";"22.3721";0;0;0;0;0;0;0;0;100;0
"Agelaius humeralis";"BREEDING-RESIDENT";"17005";"0.4751";"0.2428";"22.1385";45;0;12;0;0;0;43;0;0;0
"Agelaius phoeniceus";"BREEDING-RESIDENT";"100000";"0.5765";"0.2814";"40.175";0;0;0;0;0;0;0;0;100;0
"Agelaius phoeniceus";"NONBREEDING";"206";"0.6289";"0.2598";"26.6908";0;0;0;0;0;0;88,7;0;11,3;0
"Agelaius tricolor";"BREEDING-RESIDENT";"50731";"0.5648";"0.2961";"37.2154";0;0;0;0;0;0;92,3;0;7,7;0
"Agelaius xanthomus";"BREEDING-RESIDENT";"3821";"0.7545";"0.2631";"17.9784";92;0;8;0;0;0;0;0;0;0
"Agelastes meleagrides";"BREEDING-RESIDENT";"137";"0.1337";"0.086";"5.7786";96,6;0;0;0;0;0;3,4;0;0;0
"Agelastes niger";"BREEDING-RESIDENT";"78";"0.2127";"0.1597";"1.4546";100;0;0;0;0;0;0;0;0;0
"Agelasticus cyanopus";"BREEDING-RESIDENT";"33136";"0.5504";"0.2692";"-24.2719";0;0;0;0;0;0;0;0;100;0
"Agelasticus thilius";"BREEDING-RESIDENT";"90213";"0.7154";"0.2444";"-32.7084";0;0;0;0;0;0;58,1;2,3;39,6;0
"Agelasticus thilius";"NONBREEDING";"502";"0.3817";"0.2294";"-27.1302";0;0;0;0;0;0;15,1;0;84,9;0
"Agelasticus xanthophthalmus";"BREEDING-RESIDENT";"71";"0.5363";"0.1834";"-12.2524";0;0;0;0;0;0;0;0;100;0
"Aglaeactis castelnaudii";"BREEDING-RESIDENT";"2814";"0.6268";"0.228";"-13.1589";100;0;0;0;0;0;0;0;0;0
"Aglaeactis cupripennis";"BREEDING-RESIDENT";"30027";"0.5367";"0.2103";"-3.8613";65,9;0;34,1;0;0;0;0;0;0;0
"Aglaeactis pamela";"BREEDING-RESIDENT";"635";"0.6045";"0.1665";"-16.899";67,8;0;32,2;0;0;0;0;0;0;0
"Aglaiocercus berlepschi";"BREEDING-RESIDENT";"233";"0.3827";"0.1939";"10.1625";91,8;0;2,4;0;0;0;5,8;0;0;0
"Aglaiocercus coelestis";"BREEDING-RESIDENT";"34610";"0.6236";"0.1967";"0.618";97,3;0;2,7;0;0;0;0;0;0;0
"Aglaiocercus kingii";"BREEDING-RESIDENT";"61319";"0.5573";"0.2193";"0.8516";86,8;0;13;0,2;0;0;0;0;0;0
"Agraphospiza rubescens";"BREEDING-RESIDENT";"475";"0.6069";"0.2386";"28.4527";100;0;0;0;0;0;0;0;0;0
"Agricola infuscatus";"BREEDING-RESIDENT";"3951";"0.3533";"0.2437";"-24.7119";0;24,6;32,9;0;42,5;0;0;0;0;0
"Agricola pallidus";"BREEDING-RESIDENT";"14012";"0.4939";"0.2525";"-9.4218";0;76,1;6,4;0;0;0;17,6;0;0;0
"Agriornis albicauda";"BREEDING-RESIDENT";"866";"0.4305";"0.1888";"-10.7139";0;0;10,1;61,7;0;0;28,2;0;0;0
"Agriornis lividus";"BREEDING-RESIDENT";"11076";"0.6587";"0.2706";"-36.5475";0;0;40,5;0;0;0;59,5;0;0;0
"Agriornis micropterus";"BREEDING-RESIDENT";"3468";"0.4853";"0.2662";"-34.765";0;0;64,1;35,9;0;0;0;0;0;0
"Agriornis micropterus";"NONBREEDING";"2750";"0.351";"0.2493";"-32.6508";0;0;46,5;26,1;0;0;27,3;0;0;0
"Agriornis montanus";"BREEDING-RESIDENT";"20779";"0.4375";"0.2232";"-20.7243";0;0;8,7;56,8;0;0;10;0;0;24,5
"Agriornis murinus";"BREEDING-RESIDENT";"2421";"0.4531";"0.2636";"-36.4735";0;0;79,6;20,4;0;0;0;0;0;0
"Agriornis murinus";"NONBREEDING";"2084";"0.2889";"0.2198";"-31.4769";0;0;17,7;33,2;0;0;49,1;0;0;0
"Agropsar philippensis";"BREEDING-RESIDENT";"3015";"0.7155";"0.1966";"40.2441";25,8;0;0;0;0;0;74,2;0;0;0
"Agropsar philippensis";"NONBREEDING";"2094";"0.7193";"0.1957";"20.6841";0;0;0;0;0;0;100;0;0;0
"Agropsar sturninus";"BREEDING-RESIDENT";"788";"0.7106";"0.2798";"41.1103";65,3;0;0;34,7;0;0;0;0;0;0
"Agropsar sturninus";"NONBREEDING";"5052";"0.8617";"0.1982";"3.0237";0;0;0;0;0;0;100;0;0;0
"Ailuroedus buccoides";"BREEDING-RESIDENT";"635";"0.364488818897638";"0.268992755905512";"-4.52823244094488";100;0;0;0;0;0;0;0;0;0
"Ailuroedus crassirostris";"BREEDING-RESIDENT";"39775";"0.4099";"0.2353";"-29.5576";86,3;0;0;0;0;0;13,7;0;0;0
"Ailuroedus melanotis";"BREEDING-RESIDENT";"23091";"0.735131748300203";"0.175321592828375";"-16.4991683946126";99,4;0;0,6;0;0;0;0;0;0;0
"Aimophila notosticta";"BREEDING-RESIDENT";"1150";"0.5683";"0.2193";"17.1303";13,2;0;86,8;0;0;0;0;0;0;0
"Aimophila rufescens";"BREEDING-RESIDENT";"32378";"0.4426";"0.2447";"16.2474";81,5;0;18,4;0;0;0;0;0;0;0
"Aimophila ruficeps";"BREEDING-RESIDENT";"100000";"0.4377";"0.2633";"31.9704";28,4;0;63;8,6;0;0;0;0;0;0
"Aix galericulata";"BREEDING-RESIDENT";"9460";"0.575";"0.2665";"32.9225";84,1;0;0;0;0;0;0;0;15,9;0
"Aix galericulata";"NONBREEDING";"2557";"0.5607";"0.2764";"29.6698";75,4;0;0;0;0;0;0;0;24,6;0
"Aix sponsa";"BREEDING-RESIDENT";"100000";"0.5984";"0.2707";"41.2279";86,5;0;0;0;0;0;0;0;13,5;0
"Aix sponsa";"NONBREEDING";"6620";"0.6382";"0.2575";"32.891";91,3;0;0;0;0;0;0;0;8,7;0
"Akletos goeldii";"BREEDING-RESIDENT";"4841";"0.5092";"0.28";"-12.1582";96,9;0;3,1;0;0;0;0;0;0;0
"Akletos melanoceps";"BREEDING-RESIDENT";"9101";"0.4527";"0.2671";"-1.6178";100;0;0;0;0;0;0;0;0;0
"Alaemon alaudipes";"BREEDING-RESIDENT";"14001";"0.4068";"0.2603";"26.4664";0;0;2,5;2,8;94,7;0;0;0;0;0
"Alaemon hamertoni";"BREEDING-RESIDENT";"46";"0.0819";"0.0755";"9.5015";0;0;0;100;0;0;0;0;0;0
"Alauda arvensis";"BREEDING-RESIDENT";"100000";"0.4555";"0.2612";"49.8079";0;0;11,1;3,9;0;0,5;77,9;1,4;5,1;0
"Alauda arvensis";"NONBREEDING";"16399";"0.5864";"0.2659";"36.0075";0;0;9,2;4,7;0;0,5;76,7;1,2;7,6;0
"Alauda gulgula";"BREEDING-RESIDENT";"100000";"0.5708";"0.2493";"21.1854";0;0;3,1;4,4;0;0;78,6;3,6;10,3;0
"Alauda gulgula";"NONBREEDING";"169";"0.8866";"0.1244";"25.3422";0;0;1,3;0;0;0;98,7;0;0;0
"Alauda leucoptera";"BREEDING-RESIDENT";"982";"0.5926";"0.2519";"50.597";0;0;0;89,5;0;0;10,5;0;0;0
"Alauda leucoptera";"NONBREEDING";"75";"0.1879";"0.1814";"44.4919";0;0;0;98,8;0;0;1,2;0;0;0
"Alauda razae";"BREEDING-RESIDENT";"4";"0.6506";"0.0977";"16.6106";0;0;4,7;95,3;0;0;0;0;0;0
"Alaudala cheleensis";"BREEDING-RESIDENT";"5881";"0.5341";"0.2399";"45.3984";0;0;0,3;61,6;38,1;0;0;0;0;0
"Alaudala heinei";"BREEDING-RESIDENT";"5448";"0.4304";"0.2756";"39.531";0;0,1;12,6;54,8;0;0;32,5;0;0;0
"Alaudala heinei";"NONBREEDING";"871";"0.6562";"0.25";"26.3697";0;0,4;2,5;2,4;0;0;94,7;0;0;0
"Alaudala raytal";"BREEDING-RESIDENT";"10133";"0.5379";"0.228";"25.0093";0;0;0;0;0;0;0;7,4;92,6;0
"Alaudala rufescens";"BREEDING-RESIDENT";"19781";"0.6035";"0.2693";"35.5879";0;0;19,3;62,4;0;0;0;0;18,3;0
"Alaudala rufescens";"NONBREEDING";"36";"0.3351";"0.3349";"30.8115";0;0;0;0;100;0;0;0;0;0
"Alaudala somalica";"BREEDING-RESIDENT";"855";"0.5834";"0.1914";"0.0979";0;0;0;100;0;0;0;0;0;0
"Alca torda";"BREEDING-RESIDENT";"100000";"0.5722";"0.2828";"51.8854";0;0;0;0;0;2,1;0;97,9;0;0
"Alca torda";"NONBREEDING";"100000";"0.6325";"0.3019";"45.6892";0;0;0;0;0;0;0;100;0;0
"Alcedo atthis";"BREEDING-RESIDENT";"100000";"0.5976";"0.2604";"32.3429";14,9;0;0;1,2;0;0;70,2;0;13,8;0
"Alcedo atthis";"NONBREEDING";"24814";"0.6923";"0.241";"35.677";10,7;0;0;1,3;0;0;57,8;6,5;23,7;0
"Alcedo coerulescens";"BREEDING-RESIDENT";"4719";"0.832";"0.2296";"-7.5407";24,4;0;0;0;0;0;49,3;10,5;15,8;0
"Alcedo euryzona";"BREEDING-RESIDENT";"72";"0.4625";"0.0919";"-7.3449";100;0;0;0;0;0;0;0;0;0
"Alcedo hercules";"BREEDING-RESIDENT";"682";"0.3944";"0.2578";"26.3754";100;0;0;0;0;0;0;0;0;0
"Alcedo meninting";"BREEDING-RESIDENT";"22174";"0.5624";"0.2808";"6.9569";70,4;0;0;0;0;0;23;0,4;6,2;0
"Alcedo peninsulae";"BREEDING-RESIDENT";"1774";"0.443";"0.2064";"4.6835";99,6;0;0;0;0;0;0;0;0,4;0
"Alcedo quadribrachys";"BREEDING-RESIDENT";"3123";"0.4787";"0.2341";"2.065";73,1;11,7;0;0;0;0,1;12,2;0,2;2,7;0
"Alcedo semitorquata";"BREEDING-RESIDENT";"3550";"0.6215";"0.2847";"-20.9928";75,6;0;0;0;0;0,4;0;1,9;22;0
"Alcippe brunneicauda";"BREEDING-RESIDENT";"6473";"0.3674";"0.1972";"4.4486";92,8;0;0;0;0;0;6,7;0;0,5;0
"Alcippe grotei";"BREEDING-RESIDENT";"1046";"0.297";"0.1391";"17.0533";92,7;0;7,3;0;0;0;0;0;0;0
"Alcippe morrisonia";"BREEDING-RESIDENT";"123655";"0.398408076503174";"0.2274918612268";"23.7966602555497";95,2;0;4,8;0;0;0;0;0;0;0
"Alcippe nipalensis";"BREEDING-RESIDENT";"15307";"0.5533";"0.2045";"27.1834";97,4;0;2,6;0;0;0;0;0;0;0
"Alcippe peracensis";"BREEDING-RESIDENT";"12040";"0.7226";"0.205";"6.975";100;0;0;0;0;0;0;0;0;0
"Alcippe poioicephala";"BREEDING-RESIDENT";"66115";"0.4307";"0.2615";"16.0675";95,8;0;4,2;0;0;0;0;0;0;0
"Alcippe pyrrhoptera";"BREEDING-RESIDENT";"965";"0.7081";"0.1497";"-6.8756";100;0;0;0;0;0;0;0;0;0
"Alcurus striatus";"BREEDING-RESIDENT";"19383";"0.5569";"0.2006";"25.379";100;0;0;0;0;0;0;0;0;0
"Aleadryas rufinucha";"BREEDING-RESIDENT";"3030";"0.5676";"0.2602";"-4.9078";91,5;0;0;0;0;0;8,5;0;0;0
"Alectoris barbara";"BREEDING-RESIDENT";"4525";"0.5751";"0.2516";"32.9792";3,6;0;42,1;0;0;0;54,4;0;0;0
"Alectoris chukar";"BREEDING-RESIDENT";"74166";"0.6438";"0.2366";"34.0233";0;0;19,5;80,5;0;0;0;0;0;0
"Alectoris graeca";"BREEDING-RESIDENT";"2717";"0.4142";"0.2806";"43.0333";53,6;0;46,4;0;0;0;0;0;0;0
"Alectoris magna";"BREEDING-RESIDENT";"548";"0.4262";"0.2115";"36.2879";0;0;0;83,6;0;0;0;0;0;16,4
"Alectoris melanocephala";"BREEDING-RESIDENT";"1724";"0.7291";"0.1838";"17.4814";1,2;0;49,3;39,2;0;0;4,1;0;0;6,3
"Alectoris philbyi";"BREEDING-RESIDENT";"396";"0.7667";"0.1498";"18.7727";0;0;0;63;0;0;28,6;0;0;8,4
"Alectoris rufa";"BREEDING-RESIDENT";"100000";"0.3867";"0.2659";"39.5716";0;0;20,5;5,9;0;0;73,6;0;0;0
"Alectroenas madagascariensis";"BREEDING-RESIDENT";"3525";"0.6427";"0.2759";"-19.195";94,3;0;0;0;0;0;5,7;0;0;0
"Alectroenas pulcherrimus";"BREEDING-RESIDENT";"1494";"0.546";"0.242";"-4.467";100;0;0;0;0;0;0;0;0;0
"Alectroenas sganzini";"BREEDING-RESIDENT";"215";"0.6017";"0.2105";"-12.047";100;0;0;0;0;0;0;0;0;0
"Alectrurus risora";"BREEDING-RESIDENT";"3187";"0.3571";"0.2199";"-27.5208";0;46,5;3,5;26,2;0;0;0;0;23,8;0
"Alectrurus tricolor";"BREEDING-RESIDENT";"2196";"0.3556";"0.1967";"-19.3154";0;65,4;0;34,6;0;0;0;0;0;0
"Alectura lathami";"BREEDING-RESIDENT";"100000";"0.719";"0.2421";"-25.3664";91,7;3,2;5,1;0;0;0;0;0;0;0
"Alethe castanea";"BREEDING-RESIDENT";"3002";"0.3483";"0.2635";"1.0026";100;0;0;0;0;0;0;0;0;0
"Alethe diademata";"BREEDING-RESIDENT";"2474";"0.4365";"0.2458";"6.0455";100;0;0;0;0;0;0;0;0;0
"Alexandrinus eques";"BREEDING-RESIDENT";"400";"0.6488";"0.1345";"-20.4065";99,9;0;0,1;0;0;0;0;0;0;0
"Alexandrinus krameri";"BREEDING-RESIDENT";"100000";"0.6334";"0.2942";"17.0778";10,8;14;2;0,2;0;0;70,7;0;2,4;0
"Alipiopsitta xanthops";"BREEDING-RESIDENT";"5548";"0.4245";"0.255";"-17.5677";13,4;86,6;0;0;0;0;0;0;0;0
"Alisterus chloropterus";"BREEDING-RESIDENT";"603";"0.1846";"0.2005";"-7.8395";100;0;0;0;0;0;0;0;0;0
"Alisterus scapularis";"BREEDING-RESIDENT";"100000";"0.5973";"0.2936";"-32.6597";65,2;0,5;5,8;0;0;0;28,5;0;0;0
"Alle alle";"BREEDING-RESIDENT";"1625";"0.6231";"0.2626";"75.6395";0;0;0;0;0;0;0;100;0;0
"Alle alle";"NONBREEDING";"16405";"0.5653";"0.3203";"50.5386";0;0;0;0;0;0;0;100;0;0
"Allenia fusca";"BREEDING-RESIDENT";"16151";"0.5317";"0.2122";"15.7471";54,9;0;24,2;0;0;0;20,9;0;0;0
"Alophoixus flaveolus";"BREEDING-RESIDENT";"15866";"0.57";"0.2351";"26.0227";100;0;0;0;0;0;0;0;0;0
"Alophoixus frater";"BREEDING-RESIDENT";"2366";"0.5816";"0.1986";"10.0513";66,6;0;0;0;0;0;33,4;0;0;0
"Alophoixus ochraceus";"BREEDING-RESIDENT";"17811";"0.4246";"0.2424";"9.6594";100;0;0;0;0;0;0;0;0;0
"Alophoixus pallidus";"BREEDING-RESIDENT";"17867";"0.4829";"0.2592";"17.1135";100;0;0;0;0;0;0;0;0;0
"Alophoixus phaeocephalus";"BREEDING-RESIDENT";"9756";"0.4125";"0.1982";"4.2223";87,6;0;0;0;0;0;12,4;0;0;0
"Alophoixus ruficrissus";"BREEDING-RESIDENT";"6200";"0.6574";"0.1882";"5.8301";100;0;0;0;0;0;0;0;0;0
"Alopochelidon fucata";"BREEDING-RESIDENT";"16255";"0.5257";"0.2926";"-27.3206";0;52,7;0;35;0;0;0;0;12,4;0
"Alopochen aegyptiaca";"BREEDING-RESIDENT";"100000";"0.6276";"0.2626";"-19.0676";0;0;0;70,1;0;0;0;0;29,9;0
"Alopochen aegyptiaca";"NONBREEDING";"592";"0.9026";"0.1282";"24.1664";0;0;0;11,5;0;0;0;0;88,5;0
"Amadina erythrocephala";"BREEDING-RESIDENT";"11241";"0.6346";"0.2976";"-24.206";0,2;24,3;25,7;32,2;0;0;17,6;0;0;0
"Amadina fasciata";"BREEDING-RESIDENT";"11093";"0.5365";"0.2576";"-7.0511";0;91,5;5,9;2,6;0;0;0;0;0;0
"Amalocichla incerta";"BREEDING-RESIDENT";"1263";"0.4057";"0.2434";"-4.0184";100;0;0;0;0;0;0;0;0;0
"Amalocichla sclateriana";"BREEDING-RESIDENT";"63";"0.2902";"0.1257";"-4.1351";100;0;0;0;0;0;0;0;0;0
"Amandava amandava";"BREEDING-RESIDENT";"61372";"0.585";"0.2551";"19.8983";6,6;0;1,5;0,4;0;0;86,3;0;5,2;0
"Amandava subflava";"BREEDING-RESIDENT";"4504";"0.5204";"0.2336";"-15.9987";0;36,3;0;38,8;0;0;20,9;0;3,9;0
"Amaurocichla bocagii";"BREEDING-RESIDENT";"117";"0.7738";"0.0951";"0.158";100;0;0;0;0;0;0;0;0;0
"Amaurolimnas concolor";"BREEDING-RESIDENT";"6414";"0.551";"0.2614";"3.9333";73,2;0;0;0;0;0;26,8;0;0;0
"Amaurornis cinerea";"BREEDING-RESIDENT";"18592";"0.7079";"0.2317";"0.3382";18,6;0;0;0,8;0;0,8;45,6;0;34,2;0
"Amaurornis isabellina";"BREEDING-RESIDENT";"864";"0.5278";"0.1387";"1.2856";0;0;0;0;0;0;99;0;1;0
"Amaurornis magnirostris";"BREEDING-RESIDENT";"57";"0.5208";"0.1631";"4.2173";96,3;0;0,1;0;0;0;3,6;0;0;0
"Amaurornis marginalis";"BREEDING-RESIDENT";"97";"0.5311";"0.2713";"-14.5306";0;0;0;68;0;0;0;0;32;0
"Amaurornis marginalis";"NONBREEDING";"9";"0.5247";"0.2071";"-0.9982";0;87,5;0;0;0;0;0;0;12,5;0
"Amaurornis moluccana";"BREEDING-RESIDENT";"9158";"0.7277";"0.2233";"-21.0379";64,1;0;6,7;0,8;0;0;25,9;0;2,4;0
"Amaurornis olivacea";"BREEDING-RESIDENT";"3435";"0.4871";"0.2391";"13.2779";0;0;87,6;1,3;0;0;0;0;11,1;0
"Amaurornis phoenicurus";"BREEDING-RESIDENT";"100000";"0.6505";"0.2704";"17.0854";13,4;0;4,6;0,2;0;0,4;76;0;5,4;0
"Amaurornis phoenicurus";"NONBREEDING";"64";"0.8239";"0.1439";"23.5342";2,1;0;17,5;2,7;0;0,6;73,8;0;3,4;0
"Amaurospiza moesta";"BREEDING-RESIDENT";"30";"0.2957";"0.1223";"-4.116";100;0;0;0;0;0;0;0;0;0
"Amaurospiza relicta";"BREEDING-RESIDENT";"90";"0.3499";"0.1948";"18.4056";94,8;0;0,4;0;0;0;4,9;0;0;0
"Amazilia boucardi";"BREEDING-RESIDENT";"5528";"0.5603";"0.2125";"9.5958";77,7;0;0;0;0;0;22,3;0;0;0
"Amazilia cyanifrons";"BREEDING-RESIDENT";"10765";"0.4963";"0.2003";"5.3906";42,6;0;32,4;0;0;0;25;0;0;0
"Amazilia franciae";"BREEDING-RESIDENT";"82164";"0.6373";"0.2234";"2.2695";79,1;0;0;0;0;0;20,9;0;0;0
"Amazilia luciae";"BREEDING-RESIDENT";"1079";"0.2527";"0.1023";"15.2461";56,5;0;43,5;0;0;0;0;0;0;0
"Amazilia rutila";"BREEDING-RESIDENT";"100000";"0.6046";"0.2749";"15.8587";32,5;26,9;3,6;0;0;0;37;0;0;0
"Amazilia tzacatl";"BREEDING-RESIDENT";"100000";"0.6011";"0.2451";"10.0083";52,1;0;14,4;0;0;0;33,5;0;0;0
"Amazilia yucatanensis";"BREEDING-RESIDENT";"100000";"0.7128";"0.2472";"23.7045";48,2;0;3,7;0;0;0;48,1;0;0;0
